	Unnamed: 0	id	question	equation
1650	1650	215	학생 17명이 정류장에 줄을 서 있으며 정국은 12번째로 서 있다. 버스가 한번 올 때마다 2명씩 탄다. 버스가 세 대 지나갔을 때 정국은 몇번째로 서 있습니까?	12 - ( 2 * 3 )
1651	1651	87	호석이는 27개의 음악 파일과 42개의 비디오 파일이 있었습니다. 그가 파일 중 11개를 삭제 한 경우 몇 개의 파일이 남아 있습니까?	"X=27+42-11
print(X)"
1652	1652	681	어떤 소수의 소수점을 왼쪽으로 3 자리 옮기면 원래보다 90.2 만큼 작아집니다. 원래의 소수를 구하시오.	90.2 * 1000 / 999
1653	1653	462	4년 간격으로 태어난 4명의 아이들의 합은 36세입니다. 막내의 나이는 몇 살입니까?	 ( 36 / ( 4 / 4 ) - ( 4 - 1 ) * 4 ) / 4
1654	1654	215	240의 20%를 찾으십시오	 240 * 0.2 
1655	1655	209	은지, 석진, 유나, 호석이는 키순으로 줄을 섭니다. 석진의 키는 150cm이며 은지는 석진보다 3cm 큽니다. 유나의 키는 155cm이며 호석이는 유나보다 7cm 큽니다. 세번째로 큰 사람의 키는 몇 cm인가요?`	lst = sorted( [ ' 150 ' , ' 153 ' , ' 155 ' , ' 162 ' ] ) \nprint( lst[ 2 ] )
1657	1657	2819	주어진 숫자가 44, 61, 21, 45, 16, 87, 9, 2, 13, 56, 16, 96, 94, 86, 30, 5, 67, 65, 32 일 경우 30 보다 크고 65 보다 작은 수 중 가장 큰 수는 무엇입니까?	max ( sorted ( [ i for i in [ 44, 61, 21, 45, 16, 87, 9, 2, 13, 56, 16, 96, 94, 86, 30, 5, 67, 65, 32 ] if i > 30 and i < 65 ] ) )
1658	1658	4535	4개의 숫자 1, 2, 3, 5를 한 번씩만 사용하여 네 자리수를 만들려고 합니다. 만들 수 있는 네 자리 수는 모두 몇 개입니까?	math.factorial(4)
1659	1659	252	당근, 오이, 배추, 고추, 양파, 마늘 중에서 5가지의 채소을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '당근', '오이', '배추', '고추', '양파', '마늘' ] , 5 ) ) )
1661	1661	4470	4개의 숫자 9, 3, 6, 1를 한 번씩만 사용하여 네 자리수를 만들려고 합니다. 만들 수 있는 네 자리 수는 모두 몇 개입니까?	math.factorial(4)
1662	1662	3711	지민 , 석진 , 태형의 수학 점수는 각각 81점, 18점, 64점입니다. 이 셋을 제외한 학급의 수학 점수 평균은 39점입니다. 석진네 학급 인원수가 88명일 때, 학급 수학 평균 점수는 몇 점입니까	( ( 88 - 3 ) * 39 + 81 + 18 + 64 ) / 88
1663	1663	2827	주어진 숫자가 53, 5, 63, 82, 20, 15, 17, 84, 78 일 경우 17 보다 크고 78 보다 작은 수 중 가장 큰 수는 무엇입니까?	max ( sorted ( [ i for i in [ 53, 5, 63, 82, 20, 15, 17, 84, 78 ] if i > 17 and i < 78 ] ) )
1665	1665	338	3명이 3500원의 계약금을 차에 지불하기로 결정했습니다. 동일한 금액을 지불해야하고 1원 미만의 청구서를 사용할 수 없다는 점을 감안할 때 각자 얼마를 지불해야합니까?	584449
1666	1666	3122	(다) 컵에 물을 가득 넣어 (가) 컵에 부었더니 물이 넘쳤습니다. 어느 컵에 물이 더 적게 들어갈까요?	print('(가)')
1667	1667	2835	주어진 숫자가 76, 64, 20, 31, 83, 60, 33, 23, 28, 68, 74, 32, 45, 7, 34, 94, 16 일 경우 23 보다 크고 32 보다 작은 수 중 가장 작은 수는 무엇입니까?	min ( sorted ( [ i for i in [ 76, 64, 20, 31, 83, 60, 33, 23, 28, 68, 74, 32, 45, 7, 34, 94, 16 ] if i > 23 and i < 32 ] ) )
1668	1668	3047	유나와 동생의 나이를 합하면 63이고, 두 사람의 나이 차는 58입니다. 유나의 동생은 몇 살일까요?	( 63 - 58 ) / 2
1669	1669	309	사과, 수박, 바나나 중에서 1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '사과', '수박', '바나나' ] , 1 ) ) )
1670	1670	2367	13 보다 어떤 수만큼 작은 수는 113입니다. 어떤 수보다 698 작은 수는 얼마입니까?	113 - 13 - 698
1671	1671	1336	어떤 수에서 278을 나누었더니 739가 되었습니다. 어떤 수에서 191를 빼면 얼마가 되는지 구하시오.	739 * 278 - 191
1672	1672	2983	유나와 동생의 나이를 합하면 69이고, 두 사람의 나이 차는 48입니다. 유나의 동생은 몇 살일까요?	( 69 - 48 ) / 2
1673	1673	2326	162 보다 어떤 수만큼 큰 수는 784입니다. 어떤 수보다 842 작은 수는 얼마입니까?	784 - 162 - 842
1674	1674	236	오이, 고추, 마늘 중에서 1가지의 채소을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '오이', '고추', '마늘' ] , 1 ) ) )
1675	1675	85	23보다 5 큰 수와 38보다 3 작은 수 사이에 있는 수는 모두 몇 개입니까?	( 38 - 3 ) - ( 23 +5 ) - 1
1676	1676	1420	7부터 8까지의 홀수의 합을 구하시오.	sum ( [ i for i in range( 7 , 9 , 2 ) ] )
1677	1677	34	사건 (가)가 발생할 확률이 3/5, 사건 (나)가 발생할 확률이 0.7이다. 두 사건 중 하나는 무조건 발생하고, 사건 (가)가 발생했을 때 사건 (나)가 발생할 확률이 50%라면, 사건 (가) 또는 사건 (나)만 발생할 확률은 얼마인가?	( 3 / 5 ) + 0.7 - ( 3 / 5 ) * ( 50 / 100 )
1678	1678	3118	(나) 컵에 물을 가득 넣어 (자) 컵에 부었더니 물이 넘쳤습니다. 어느 컵에 물이 더 많이 들어갈까요?	print('(나)')
1679	1679	179	유나는 14개의 목숨을 가지고 비디오 게임을 하고 있었습니다. 게임의 어려운 부분에서 그녀는 4개의 목숨을 잃었습니다. 그녀가 다음 단계에서 36개의 목숨을 얻었다면 그녀는 몇 개의 목숨을 가지고 있습니까?	"X=14+36-4
print(X)"
1680	1680	563	A, B, C는 자연수입니다.  A + B + C = 10 이고 A + B - C = 20 입니다. A를 B로 나눈 몫이 9일때 A의 값은 무엇입니까?	( 10 + 20 ) // ( 9 + 1 ) * 9
1681	1681	2622	215에서 843까지의 수가 있을 때, 299보다 크고, 301보다 작은 수는 얼마입니까?	( 299 + 301 ) / 2
1682	1682	327	토마토, 무, 배추, 고추, 양파, 마늘, 가지 중에서 3가지의 채소을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '토마토', '무', '배추', '고추', '양파', '마늘', '가지' ] , 3 ) ) )
1683	1683	3914	59명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 26명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?	59 - ( 26 + 1 )
1684	1684	549	40명으로 구성된 반에서 2명의 학생은 도서관에서 책을 빌리지 않았고 12명의 학생은 1권을 빌렸고 10명의 학생은 2권을 빌렸고 나머지는 3권 이상을 빌렸다. 학생 1인당 평균 책 수가 2권이라면 한 학생이 빌릴 수 있는 최대 도서 수는 얼마입니까?	40 * 2 - ( ( 40 - ( 12 * 1 + 10 + 2 ) - 1 ) * 3 + 12 * 1 + 10 * 2 ) 
1685	1685	1918	4개의 수 54.97, 51.15, 60.52, 62.31이 있습니다. 이 중에서 13.73보다 큰 수는 모두 몇 개 입니까?	len ( [ val for val in [ 54.97, 51.15, 60.52, 62.31 ] if val > 13.73 ] ) 
1686	1686	1438	4부터 6까지의 짝수의 합을 구하시오.	sum ( [ i for i in range( 4 , 7 , 2 ) ] )
1687	1687	662	어떤 소수의 소수점을 오른쪽으로 4 자리 옮기면 원래보다 887.82 만큼 커집니다. 원래의 소수를 구하시오.	887.82 * 10000 / 1
1688	1688	1305	어떤 수에서 865을 나누었더니 889가 되었습니다. 어떤 수에서 936를 곱하면 얼마가 되는지 구하시오.	889 * 865 * 936
1689	1689	789	농구공이 두 개, 축구공이 한 개, 야구공이 세 개 있습니다. 축구공 두 개와 야구공 네 개를 추가하면, 어떤 공이 가장 많습니까?	"A = 2\nB  = 1\nC = 3\nB = B + 2\nC = C + 4\nif max ( A , B , C ) == A : print ( ""농구공"" )\nelif max ( A , B , C ) == B : print ( ""축구공"" )\nelif max ( A , B , C ) == C : print ( ""야구공"" )"
1690	1690	1282	어떤 수에서 899을 빼더니 875가 되었습니다. 어떤 수에서 576를 곱하면 얼마가 되는지 구하시오.	875 + 899 * 576
1691	1691	885	만약 사람이 10 km / hr 대신 14 km / hr로 걸었다면 20 km 더 걸었을 것입니다. 여행 한 실제 거리는 무엇인가요?	10 * 20 / ( 14 - 10 ) 
1692	1692	456	비디오 게임에서 각 적을 파괴시키면 8점을 얻습니다. 7명의 적이 있고, 그들 중 2명을 남기고 모두 파괴시키면 몇 점을 얻습니까?	"X=8*(7-2)
print(X)"
1693	1693	108	상품을 832에 판매하여 얻은 이익은 동일한 상품을 448에 판매 할때 발생하는 손실과 같습니다. 60 % 수익을 내기위한 판매 가격은 얼마입니까?	 ( 832 - ( 832 - 448 ) / 2 ) * ( 1 + 60 / 100 ) 
1694	1694	4308	키가 작은 사람부터 순서대로 60명이 한 줄로 서 있습니다. 태형가 앞에서부터 39번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 태형는 앞에서부터 몇 번째에 서게 됩니까?	60 - 39 + 1
1695	1695	2355	584 보다 어떤 수만큼 큰 수는 985입니다. 어떤 수보다 693 작은 수는 얼마입니까?	985 - 584 - 693
1696	1696	668	지민이는 흰 바둑돌 67개를 가지고 있습니다. 유나는 지민이에게 흰 바둑돌 9개를 받았습니다. 지민이에게 남은 흰 바둑돌은 몇 개입니까?	"X=67-9
print(X)"
1697	1697	4267	키가 작은 사람부터 순서대로 81명이 한 줄로 서 있습니다. 민영가 앞에서부터 43번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 민영는 앞에서부터 몇 번째에 서게 됩니까?	81 - 43 + 1
1698	1698	2560	405에서 890까지의 수가 있을 때, 806보다 크고, 808보다 작은 수는 얼마입니까?	( 806 + 808 ) / 2
1699	1699	62	상자 안에 47개의 공이 있습니다. 석진이가 14개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	47 + 14
1700	1700	2843	주어진 숫자가 52, 82, 93, 35, 33, 98, 87, 44, 4, 80, 58, 44 일 경우 52 보다 크고 98 보다 작은 수 중 가장 작은 수는 무엇입니까?	min ( sorted ( [ i for i in [ 52, 82, 93, 35, 33, 98, 87, 44, 4, 80, 58, 44 ] if i > 52 and i < 98 ] ) )
1701	1701	4207	달리기 시합에서 유나는 99 등을 했고, 호석는 101 등을 했습니다. 은지는 호석보다 잘했지만 유나보다는 못했습니다. 은지의 등수는 몇 등입니까?	 ( 99 + 101 ) / 2
1702	1702	519	유나는 컴퓨터에 80개의 파일을 가지고 있었습니다. 그녀는 31개를 삭제하고 나머지는 각각 7개의 파일로 폴더에 넣습니다. 얼마나 많은 폴더를 만들어야 하나요?	"X=(80-31)/7
print(X)"
1703	1703	4578	5개의 숫자 1, 3, 4, 5, 6를 한 번씩만 사용하여 다섯 자리수를 만들려고 합니다. 만들 수 있는 다섯 자리 수는 모두 몇 개입니까?	math.factorial(5)
1704	1704	1187	어떤 수에서 482을 빼야 하는데 잘못하여 265을 뺀 결과가 679이 나왔습니다. 바르게 계산한 결과를 구하시오.	679 + 265 - 482
1705	1705	1455	회사는 전화 서비스에 대해 월 2,000원에 통화 1분당 12원을 더한 금액을 지불합니다. 지난달 민영이의 전화 요금은 2,336원이었습니다. 민영이는 전화 통화를 몇 분 동안 했나요?	"X=(2336-2000)/12
print(X)"
1706	1706	812	지민이는 5개의 상자가 있습니다. 각 상자에는 3개의 빵이 있습니다. 지민이는 얼마나 많은 빵을 가지고 있습니까?	"X=5*3
print(X)"
1707	1707	2154	한 상자에는 상추이 293개씩 들어있습니다. 18개의 상자 안에 있는 상추은 모두 몇 개일까요?	293 * 18
1708	1708	111	상자 안에 44개의 공이 있습니다. 유정이가 47개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	44 + 47
1709	1709	283	무, 당근, 배추, 상추, 양파, 마늘 중에서 1가지의 채소을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '무', '당근', '배추', '상추', '양파', '마늘' ] , 1 ) ) )
1710	1710	233	애완동물 가게에는 6개의 새장이 있습니다. 각 새장에는 2마리의 앵무새와 7마리의 잉꼬가 있는 경우, 애완동물 가게에는 얼마나 많은 새가 있습니까?	"X=6*(2+7)
print(X)"
1711	1711	3170	(자) 컵에 물을 가득 넣어 (하) 컵에 부었더니 물이 가득 차지 않았습니다. 어느 컵에 물이 더 많이 들어갈까요?	print('(하)')
1712	1712	186	5월에 민영의 수입은 민영 가족의 총 수입의 60%였다. 6월에 민영은 5월보다 30% 더 많이 벌었습니다. 나머지 가족의 수입이 두 달 모두 같으면 6월에 민영의 수입은 가족의 총 수입의 대략 몇%였습니까?	 ( 100 + 30 ) / ( 100 + 30 + 100 ) * 100
1713	1713	133	상자 안에 63개의 공이 있습니다. 유정이가 17개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	63 + 17
1714	1714	110	유나는 등급을 부여하기 위한 7개의 워크시트를 가지고 있습니다. 그녀가 2개의 워크시트에 등급을 부여하였는데 46개의 워크시트가 더 생겼습니다. 그녀는 몇 개의 워크시트를 가지고 있습니까?	"X=7+46-2
print(X)"
1715	1715	3574	3 개의 수 13, 10, 8 로 나누어 떨어질 수 있는 세 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(100, 1000) if arr % 13 == 0 and arr % 10 == 0 and arr % 8 == 0] )
1716	1716	3679	유나 , 유정 , 민영의 수학 점수는 각각 90점, 5점, 97점입니다. 이 셋을 제외한 학급의 수학 점수 평균은 95점입니다. 유정네 학급 인원수가 19명일 때, 학급 수학 평균 점수는 몇 점입니까	( ( 19 - 3 ) * 95 + 90 + 5 + 97 ) / 19
1718	1718	950	서로 다른 두 자연수 A , B가 있습니다. A + B = 36, B = 2 * A 일 때, A 를 구하시오.	36 / ( 1 + 2 )
1719	1719	608	어떤 소수의 소수점을 왼쪽으로 1 자리 옮기면 원래보다 12.69 만큼 작아집니다. 원래의 소수를 구하시오.	12.69 * 10 / 9
1720	1720	1819	태형이는 8와 6를 모았습니다. 석진이는 8과 3을 모았습니다. 누가 모은 수가 더 큽니까?	'태형' if 8+6 > 8+3 else '석진'
1721	1721	931	윤기는 23개의 셔츠를 가지고 있습니다. 6개는 파란색이고 나머지는 초록색입니다. 윤기는 얼마나 많은 녹색 셔츠를 가지고 있습니까?	"X=23-6
print(X)"
1722	1722	76	자전거는 2개의 바퀴를 가지고, 자동차는 4개의 바퀴를 가집니다. 자전거가 3개, 자동차가 5개 있을 때, 바퀴는 모두 몇 개입니까?	( 2 * 3 ) + ( 4 * 5 )
1724	1724	222	2명의 친구와 온라인 비디오 게임을 하고 있었고 4명의 플레이어가 게임에 참가하였습니다. 각 플레이어가 6개의 목숨을 가졌다면 총 얼마의 목숨이 있습니까?	"X=6*(2+4)
print(X)"
1725	1725	2138	한 상자에는 가지이 260개씩 들어있습니다. 83개의 상자 안에 있는 가지은 모두 몇 개일까요?	260 * 83
1726	1726	1564	886에 어떤 수를 더해야 할 것을 잘못하여 473에 어떤 수를 곱했더니 42097이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	886 + ( 42097 / 473 ) 
1727	1727	833	유나는 남준이네 집까지 걸어갔습니다. 유나네 집에서 남준이네 집까지의 거리는 12km입니다. 유나는 총 6시간이 걸렸습니다. 유나는 얼마나 빨리 걸었습니까?	"X=12/6
print(X)"
1728	1728	266	장미와 튤립이 충분히 많이 있다. 이 중 네 송이를 골라 꽃병에 꽂는 방법의 가짓수는?	math.comb ( 2 + 4 - 1 , 4 )
1729	1729	623	어떤 소수의 소수점을 왼쪽으로 2 자리 옮기면 원래보다 9.56 만큼 작아집니다. 원래의 소수를 구하시오.	9.56 * 100 / 99
1730	1730	2372	519 보다 어떤 수만큼 작은 수는 678입니다. 어떤 수보다 57 큰 수는 얼마입니까?	678 - 519 + 57
1731	1731	1160	어떤 수에서 772을 빼야 하는데 잘못하여 483을 더한 결과가 382이 나왔습니다. 바르게 계산한 결과를 구하시오.	382 - 483 - 772
1732	1732	2821	주어진 숫자가 30, 71, 58, 99, 72 일 경우 30 보다 크고 71 보다 작은 수 중 가장 큰 수는 무엇입니까?	max ( sorted ( [ i for i in [ 30, 71, 58, 99, 72 ] if i > 30 and i < 71 ] ) )
1733	1733	390	장난감 가게는 10개의 곰 인형을 새로 받았을 때 17개의 곰 인형을 가지고 있었습니다. 곰 인형을 각 선반에 9개씩 놓는다면 몇 개의 선반을 사용해야 합니까?	"X=(17+10)/9
print(X)"
1734	1734	158	책이 바닥에 1권부터 위로 쌓여 있다. 1권이 맨 위에 있다면 24권을 꺼내기 위해 몇 권의 책을 들어내야 하는가?	23
1735	1735	432	세 자리 수 중 가장 작은 홀수와 가장 큰 짝수의 합은 얼마입니까?	min ( n for n in range ( 10 ** ( 3 - 1 ) , 10 ** 3 ) if n % 2 != 0 ) + max ( n for n in range ( 10 ** ( 3 - 1 ) , 10 ** 3 ) if n % 2 == 0 )
1736	1736	610	어떤 소수의 소수점을 오른쪽으로 3 자리 옮기면 원래보다 577.58 만큼 커집니다. 원래의 소수를 구하시오.	577.58 * 1000 / 1
1737	1737	3906	66명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 26명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?	66 - ( 26 + 1 )
1738	1738	721	영희가 모은 수는 3과 4입니다. 철수가 모은 수는 1과 7입니다. 둘 중 누가 모은 수가 더 클까요?	 영희 ' if 3 + 4 > 1 + 7 else ' 철수 '
